feature	metadata	value	coef	stderr	N	N.not.0	pval	qval
Enterococcus	Location	Urban	0.157557715885255	0.333950520001517	101	80	0.638159993242039	0.971710737977963
Catabacter	Location	Urban	-0.00895527748465931	0.0189231917010652	101	2	0.637102739472463	0.971710737977963
Parvimonas	UrbanAgeC	UrbanAgeC	0.0352703071758068	0.0740967670255855	101	11	0.635142368448134	0.971710737977963
Veillonella	UrbanAgeC	UrbanAgeC	-0.109710953113354	0.232743594524893	101	81	0.63843804685329	0.971710737977963
Morganella	AgeC	AgeC	-0.0229872667965967	0.0480178609035022	101	10	0.634677952498568	0.971710737977963
Morganella	UrbanAgeC	UrbanAgeC	-0.0337404784631511	0.069633124528449	101	10	0.630458936941337	0.971710737977963
Haemophilus	Location	Urban	-0.121084044979078	0.255755812204012	101	34	0.637038924475911	0.971710737977963
Brachyspira	Location	Urban	-0.013178681064423	0.0278531348919977	101	3	0.637174747144961	0.971710737977963
Aggregatibacter	UrbanAgeC	UrbanAgeC	-0.0158839304855412	0.0340306324225793	101	3	0.642269256419238	0.97346029261037
Victivallis	AgeC	AgeC	-0.00460058212797324	0.00987037401195227	101	3	0.642188984510129	0.97346029261037
Colidextribacter	AgeC	AgeC	-0.100224176528686	0.210356116535563	101	25	0.645415337103311	0.974161194879425
Megasphaera	AgeC	AgeC	0.215785087022391	0.458249037580429	101	72	0.644609655742671	0.974161194879425
Chryseobacterium	Location	Urban	-0.0139403254711655	0.0310642450828731	101	2	0.654607238634586	0.974984942681472
Erysipelotrichaceae_UCG.003	UrbanAgeC	UrbanAgeC	0.0229149678262917	0.0507917461510275	101	8	0.65342549064693	0.974984942681472
X.Clostridium._innocuum_group	AgeC	AgeC	-0.0128082759211292	0.0285642082860726	101	4	0.654862428140197	0.974984942681472
Hungatella	Location	Urban	0.0658902537584107	0.144079625558307	101	10	0.648464879600109	0.974984942681472
Phascolarctobacterium	UrbanAgeC	UrbanAgeC	-0.00605380476712714	0.0134325243706033	101	2	0.653739549866082	0.974984942681472
Anaeroglobus	Location	Urban	0.0197242787496945	0.0441431328228626	101	4	0.655997082961707	0.974984942681472
Leptotrichia	UrbanAgeC	UrbanAgeC	-0.0110431543889015	0.0245886389900591	101	2	0.654349719478028	0.974984942681472
Proteus	Location	Urban	-0.0596476618205923	0.133786459284508	101	12	0.656704734120165	0.974984942681472
Coriobacteriaceae_UCG.003	AgeC	AgeC	-0.0209983930667612	0.0444613877977567	101	6	0.670326322559029	0.975264349053818
Chryseobacterium	AgeC	AgeC	0.00539895391005347	0.0122208793300423	101	2	0.659630922965856	0.975264349053818
Abiotrophia	Location	Urban	0.00816600287157174	0.0190531715984838	101	2	0.669179986508385	0.975264349053818
Vagococcus	UrbanAgeC	UrbanAgeC	-0.00264326723597404	0.00610893430077557	101	1	0.666211387658851	0.975264349053818
Fusicatenibacter	AgeC	AgeC	-0.0851176464907382	0.194868700243272	101	26	0.666449447239787	0.975264349053818
UCG.002	Location	Urban	-0.168620590281078	0.385028106142975	101	44	0.662400858816756	0.975264349053818
UCG.002	UrbanAgeC	UrbanAgeC	-0.0970018782724479	0.218776448064827	101	44	0.658475697571749	0.975264349053818
Candidatus_Soleaferrea	Location	Urban	-0.0493355234126327	0.11464757616533	101	9	0.667915068843945	0.975264349053818
Fenollaria	UrbanAgeC	UrbanAgeC	0.036409139851049	0.0839059590658549	101	24	0.665976031404141	0.975264349053818
vadinBE97	AgeC	AgeC	0.0242039247654145	0.0558172144376231	101	9	0.665521234707477	0.975264349053818
Streptococcus	UrbanAgeC	UrbanAgeC	-0.0588299178849671	0.140746169378908	101	100	0.677673050535842	0.979861622036396
Gemella	AgeC	AgeC	0.0977196692057032	0.183765863247748	101	62	0.67888484281585	0.979861622036396
Lachnoclostridium	UrbanAgeC	UrbanAgeC	0.0581524295490546	0.139623340192669	101	45	0.67796796299664	0.979861622036396
Candidatus_Soleaferrea	UrbanAgeC	UrbanAgeC	-0.0272525931865973	0.0651437884469104	101	9	0.676619483865751	0.979861622036396
X.Eubacterium._siraeum_group	Location	Urban	0.0663482519275044	0.161081476056626	101	12	0.681326999830996	0.981435321185125
Rothia	Location	Urban	0.106040538840899	0.262358560061928	101	35	0.686968855702222	0.984638178214393
Holdemanella	AgeC	AgeC	0.0885647491362786	0.0596651660540172	101	11	0.68761922362906	0.984638178214393
Lachnoclostridium	Location	Urban	0.0998038103313204	0.245725308749003	101	45	0.68551962783323	0.984638178214393
Actinomyces	Location	Urban	0.0829364774081296	0.208735507342953	101	34	0.69200699811358	0.986150392716474
Piscicoccus	Location	Urban	0.0040252061023054	0.0107762382588491	101	1	0.709572054565734	0.986150392716474
Propioniciclava	Location	Urban	0.00402520610238092	0.0107762382588491	101	1	0.709572054560533	0.986150392716474
Eggerthella	Location	Urban	-0.0952949360034069	0.242754105493209	101	42	0.695514370289984	0.986150392716474
Phocaeicola	Location	Urban	-0.00419325118246036	0.0107641683637474	101	1	0.697718538579323	0.986150392716474
Asteroleplasma	AgeC	AgeC	0.0118758009924917	0.0305820209286171	101	4	0.698625605823363	0.986150392716474
Anaerostipes	AgeC	AgeC	0.457039189754004	0.122045145862291	101	41	0.709677951520526	0.986150392716474
Lachnospiraceae_FCS020_group	Location	Urban	0.0446897187855015	0.119144005770264	101	10	0.708419544769143	0.986150392716474
Lachnospiraceae_FCS020_group	AgeC	AgeC	0.0426265063361755	0.0907259660209201	101	10	0.70932694668239	0.986150392716474
UCG.007	Location	Urban	-0.00419325118245288	0.0107641683637474	101	1	0.697718538580023	0.986150392716474
CAG.352	AgeC	AgeC	0.0167343954251905	0.0452251661988145	101	8	0.712171317766227	0.986150392716474
Fournierella	Location	Urban	0.00402520610230936	0.0107762382588491	101	1	0.709572054565457	0.986150392716474
Incertae_Sedis	AgeC	AgeC	-0.02012444388089	0.0526206134865669	101	8	0.714483617863451	0.986150392716474
Anaerobiospirillum	Location	Urban	0.0191995903440388	0.0484255031098566	101	2	0.692624165348403	0.986150392716474
C39	Location	Urban	0.00402520610236836	0.0107762382588491	101	1	0.709572054561396	0.986150392716474
Acinetobacter	Location	Urban	0.0737435648090335	0.194407530717877	101	19	0.705275940517311	0.986150392716474
Cloacibacillus	Location	Urban	-0.00419325118241273	0.0107641683637474	101	1	0.697718538582601	0.986150392716474
vadinBE97	UrbanAgeC	UrbanAgeC	-0.0297117209110403	0.0806184864886281	101	9	0.713268359671213	0.986150392716474
Akkermansia	AgeC	AgeC	0.0259720091520792	0.0699853871101257	101	11	0.711367743651526	0.986150392716474
Muribaculaceae	Location	Urban	0.0160814234042838	0.0460694676852631	101	2	0.727825656518129	0.989515780210041
Erysipelatoclostridium	AgeC	AgeC	-0.0340514528722246	0.0365200524560907	101	8	0.719512389702952	0.989515780210041
X.Ruminococcus._torques_group	Location	Urban	0.0957405008861008	0.272069760184819	101	44	0.725684662155616	0.989515780210041
Tyzzerella	AgeC	AgeC	0.0371084139419841	0.103474067276271	101	34	0.72133159527656	0.989515780210041
Tyzzerella	UrbanAgeC	UrbanAgeC	0.0531638041446444	0.150121406938048	101	34	0.724619047467763	0.989515780210041
Mogibacterium	UrbanAgeC	UrbanAgeC	-0.036923652593945	0.102934519280506	101	13	0.720591529573161	0.989515780210041
Proteus	UrbanAgeC	UrbanAgeC	0.0265715904199591	0.076018674726477	101	12	0.727441448445167	0.989515780210041
Pseudomonas	UrbanAgeC	UrbanAgeC	-0.0165268940172513	0.0469930586442332	101	4	0.726230200277979	0.989515780210041
Parabacteroides	UrbanAgeC	UrbanAgeC	0.0223605189635099	0.0655824453247078	101	16	0.734379636885586	0.996560030614833
Lawsonia	AgeC	AgeC	0.00334054491055086	0.00864160023412132	101	1	0.738505917784632	0.998426994993748
Eisenbergiella	Location	Urban	-0.0275535304848591	0.0820531903594323	101	5	0.737746304628447	0.998426994993748
Bifidobacterium	UrbanAgeC	UrbanAgeC	-0.024690673673242	0.112219557049011	101	101	0.826317084974694	0.999999999998545
Nesterenkonia	AgeC	AgeC	-2.14719460346509e-10	0.00423476127153771	101	1	0.999999959648293	0.999999999998545
Rothia	UrbanAgeC	UrbanAgeC	0.0407312403311367	0.149074503845278	101	35	0.785259298431655	0.999999999998545
Cutibacterium	Location	Urban	0.011331301523315	0.0684965033237013	101	5	0.868953496772671	0.999999999998545
Cutibacterium	UrbanAgeC	UrbanAgeC	-0.00683188971916699	0.0389114959308677	101	5	0.860997575044106	0.999999999998545
Atopobium	Location	Urban	0.0576763548701793	0.299057841869931	101	54	0.847490641616423	0.999999999998545
Atopobium	UrbanAgeC	UrbanAgeC	0.00717464865282588	0.164442045438766	101	54	0.965360027113476	0.999999999998545
Coriobacteriaceae_UCG.003	Location	Urban	-0.00116365033630912	0.0474234831283152	101	6	0.980475513626386	0.999999999998545
Olsenella	Location	Urban	-0.00729000344852697	0.139706849188129	101	10	0.95849200814205	0.999999999998545
Collinsella	AgeC	AgeC	0.211756225492202	0.114594619036371	101	53	0.766061435445611	0.999999999998545
Collinsella	UrbanAgeC	UrbanAgeC	-0.0044502091785749	0.109985037853388	101	53	0.967866576179522	0.999999999998545
Eggerthella	AgeC	AgeC	-0.000830922764077566	0.134368457125741	101	42	0.997852093681242	0.999999999998545
Senegalimassilia	AgeC	AgeC	0.0440949127820324	0.110800062057841	101	31	0.803632191292212	0.999999999998545
Senegalimassilia	UrbanAgeC	UrbanAgeC	-0.0059532758790418	0.0936412602456481	101	31	0.949440549036131	0.999999999998545
Slackia	Location	Urban	0.00467375868848955	0.0521784388337895	101	5	0.928811544215664	0.999999999998545
Bacteroides	Location	Urban	-0.00114722864363665	0.0528337501362005	101	7	0.982721192598741	0.999999999998545
Phocaeicola	AgeC	AgeC	1.22343974581658e-11	0.00423469500386273	101	1	0.999999997700776	0.999999999998545
Butyricimonas	Location	Urban	0.0115568983882713	0.128135504568996	101	9	0.928329423972801	0.999999999998545
Butyricimonas	AgeC	AgeC	-0.0139971384033237	0.114726527204494	101	9	0.906662142821324	0.999999999998545
Parabacteroides	Location	Urban	-0.0340151465812953	0.116686385436797	101	16	0.771314707717289	0.999999999998545
Dyadobacter	Location	Urban	0.00100684608926459	0.0108403923234646	101	1	0.926199088825154	0.999999999998545
Chryseobacterium	UrbanAgeC	UrbanAgeC	-0.00552696506350614	0.0176509846751878	101	2	0.754857947920625	0.999999999998545
Pedobacter	Location	Urban	0.00100684608949316	0.0108403923234084	101	1	0.926199088811228	0.999999999998545
Campylobacter	Location	Urban	0.0642111676790561	0.339104216921512	101	23	0.850210041890192	0.999999999998545
Campylobacter	UrbanAgeC	UrbanAgeC	0.0638363584950874	0.192682079355381	101	23	0.741129494850034	0.999999999998545
Helicobacter	Location	Urban	-0.0572708230161289	0.216162062098018	101	14	0.791646540677634	0.999999999998545
Gastranaerophilales	Location	Urban	0.00088019363945716	0.0204318146477689	101	2	0.965727321690065	0.999999999998545
Gastranaerophilales	AgeC	AgeC	0.0109955556844071	0.00853309866653116	101	2	0.913332171965478	0.999999999998545
Gastranaerophilales	UrbanAgeC	UrbanAgeC	-0.00280038225620487	0.011609345155621	101	2	0.809900664633775	0.999999999998545
Anaeroplasma	AgeC	AgeC	-0.000396743856146515	0.010271812137552	101	3	0.969269132360588	0.999999999998545
Anaeroplasma	UrbanAgeC	UrbanAgeC	0.000406150796739246	0.0148358881329132	101	3	0.978215895020982	0.999999999998545
Bacillus	Location	Urban	0.00300080944528214	0.178079751990066	101	14	0.986590472983559	0.999999999998545
Bacillus	AgeC	AgeC	-0.0203534087724135	0.157272438309115	101	14	0.90158815262289	0.999999999998545
Chryseomicrobium	Location	Urban	-0.0105645833371043	0.00795292601429491	101	1	0.984405971472066	0.999999999998545
Chryseomicrobium	AgeC	AgeC	4.4366264892225e-16	4.70132642589531e-09	101	1	0.999999993874653	0.999999999998545
Chryseomicrobium	UrbanAgeC	UrbanAgeC	3.07521581621385e-15	6.93307065209779e-09	101	1	0.999999971209564	0.999999999998545
Domibacillus	Location	Urban	0.00020705757377364	0.0171563419536096	101	2	0.990398195366346	0.999999999998545
Domibacillus	AgeC	AgeC	-0.00106657299934244	0.0132768731512378	101	2	0.946879626128353	0.999999999998545
Lysinibacillus	Location	Urban	0.00280528554002277	0.0369031288044966	101	2	0.939568846986677	0.999999999998545
Lysinibacillus	AgeC	AgeC	0.0157805620470596	0.0176739442900595	101	2	0.880730680711769	0.999999999998545
Asteroleplasma	UrbanAgeC	UrbanAgeC	-0.0121573805370844	0.044170535373859	101	4	0.783719339247261	0.999999999998545
Catenibacterium	Location	Urban	-0.0107082313416954	0.0522113813976211	101	4	0.837948963930023	0.999999999998545
Catenibacterium	AgeC	AgeC	0.00212850852072626	0.0351906459719708	101	4	0.967863316840665	0.999999999998545
Catenibacterium	UrbanAgeC	UrbanAgeC	-0.00027128843642525	0.0296456809353287	101	4	0.992727369018011	0.999999999998545
Erysipelotrichaceae_UCG.003	Location	Urban	-0.0236723775457989	0.089430394644061	101	8	0.7918252536505	0.999999999998545
X.Clostridium._innocuum_group	Location	Urban	0.017052105670451	0.0726073421423533	101	4	0.814817314741471	0.999999999998545
X.Clostridium._innocuum_group	UrbanAgeC	UrbanAgeC	-0.00448052246888582	0.0412561477042745	101	4	0.913742085887149	0.999999999998545
Erysipelotrichaceae_UCG.006	AgeC	AgeC	-1.04807239156505e-11	0.00421120938214733	101	1	0.999999998019362	0.999999999998545
Faecalicoccus	Location	Urban	-0.000740726240434479	0.0108375796979799	101	1	0.945650546793573	0.999999999998545
Faecalicoccus	AgeC	AgeC	-0.00158805904586692	0.0078192999521234	101	1	0.878966301270527	0.999999999998545
Holdemanella	Location	Urban	0.00366865855388721	0.100770747622746	101	11	0.971037115331335	0.999999999998545
Exiguobacterium	Location	Urban	-0.0062962962962699	0.00799301940710159	101	1	0.980528528647165	0.999999999998545
Exiguobacterium	AgeC	AgeC	1.12322008284846e-14	6.02044030040821e-09	101	1	0.999999848699539	0.999999999998545
Exiguobacterium	UrbanAgeC	UrbanAgeC	-1.6610273609729e-14	8.87824397123143e-09	101	1	0.999999848258578	0.999999999998545
Lactococcus	AgeC	AgeC	-0.0418517273690438	0.102992043810659	101	16	0.835053729382882	0.999999999998545
Vagococcus	Location	Urban	-0.00262228789131274	0.0107574995019536	101	1	0.807933524554384	0.999999999998545
Ammoniphilus	Location	Urban	0.00102250352110754	0.010837634992124	101	1	0.925035783934253	0.999999999998545
RF39	UrbanAgeC	UrbanAgeC	-0.0144110780404702	0.0838466637803867	101	9	0.863894503077434	0.999999999998545
Gemella	Location	Urban	0.063812003706385	0.237185343042451	101	62	0.788500471995061	0.999999999998545
Catabacter	AgeC	AgeC	-1.3608247118587e-14	0.0074445086851789	101	2	0.999999999998545	0.999999999998545
Christensenellaceae_R.7_group	Location	Urban	-0.114355577204376	0.353153013481421	101	28	0.746804484295882	0.999999999998545
Clostridia_vadinBB60_group	Location	Urban	-0.0790780186854394	0.288415066282585	101	22	0.784528340394902	0.999999999998545
Clostridium_sensu_stricto_2	Location	Urban	-0.000906387069768744	0.0286617668421319	101	2	0.974837233870698	0.999999999998545
Clostridium_sensu_stricto_2	UrbanAgeC	UrbanAgeC	-0.00497875779047427	0.0162858748359928	101	2	0.760480433910454	0.999999999998545
Clostridium_sensu_stricto_6	Location	Urban	0.00252374540961511	0.0108080823688596	101	1	0.815881304819364	0.999999999998545
Sarcina	Location	Urban	0.023424650238038	0.0940914830402155	101	4	0.803943095171508	0.999999999998545
Anaerofustis	Location	Urban	-0.00548301453523392	0.0302688846885711	101	2	0.856632829560675	0.999999999998545
Eubacterium	AgeC	AgeC	0.0629305391772003	0.138542664664523	101	29	0.80100375901319	0.999999999998545
Defluviitaleaceae_UCG.011	Location	Urban	-0.030116124155167	0.0937755299387541	101	8	0.748786746356784	0.999999999998545
X.Eubacterium._eligens_group	Location	Urban	-0.0254428385539084	0.101993566539292	101	10	0.803536080486585	0.999999999998545
X.Eubacterium._eligens_group	AgeC	AgeC	-0.00260689136164745	0.0401249431876437	101	10	0.948332115178802	0.999999999998545
X.Eubacterium._fissicatena_group	Location	Urban	0.0112592082664429	0.0542810591527953	101	3	0.836117517036418	0.999999999998545
X.Eubacterium._fissicatena_group	UrbanAgeC	UrbanAgeC	-0.00985444404988029	0.030824737902274	101	3	0.749895973371768	0.999999999998545
X.Eubacterium._hallii_group	Location	Urban	-0.0141382200286303	0.266586387390269	101	32	0.957818197039264	0.999999999998545
X.Eubacterium._ruminantium_group	Location	Urban	0.00686111559262663	0.123759874302856	101	9	0.955902808378477	0.999999999998545
X.Eubacterium._ventriosum_group	Location	Urban	0.031388658450094	0.14888911714737	101	18	0.833470742073103	0.999999999998545
X.Eubacterium._xylanophilum_group	Location	Urban	-0.00881801305527977	0.0564213175214905	101	4	0.876130296029979	0.999999999998545
X.Ruminococcus._gauvreauii_group	Location	Urban	-0.0285198754184273	0.11298822411931	101	14	0.801259932265787	0.999999999998545
X.Ruminococcus._torques_group	AgeC	AgeC	0.563692291746334	0.125689538657803	101	44	0.815601754946973	0.999999999998545
X.Ruminococcus._torques_group	UrbanAgeC	UrbanAgeC	-0.0461136879166104	0.154584686389595	101	44	0.766113590854037	0.999999999998545
Agathobacter	Location	Urban	-0.0673618920787765	0.380881688425757	101	41	0.860006781463773	0.999999999998545
Agathobacter	UrbanAgeC	UrbanAgeC	-0.0287169983244327	0.215621587709818	101	41	0.894497755655837	0.999999999998545
Anaerostignum	Location	Urban	-0.000740725948084124	0.010837579740671	101	1	0.945650568425629	0.999999999998545
Anaerostignum	AgeC	AgeC	-0.00158805200471968	0.00781929624570385	101	1	0.878966851963539	0.999999999998545
Blautia	Location	Urban	0.0317342763462998	0.302245634112888	101	53	0.916596593651751	0.999999999998545
Butyrivibrio	Location	Urban	0.00797926323070824	0.0774198196420121	101	5	0.918124270068918	0.999999999998545
Butyrivibrio	UrbanAgeC	UrbanAgeC	-0.00173296559575453	0.0439906408931335	101	5	0.968657261265677	0.999999999998545
CAG.56	Location	Urban	0.0118469023160561	0.0404306348142313	101	3	0.770160650941904	0.999999999998545
Coprococcus	Location	Urban	-0.0408929604751676	0.287323195092612	101	22	0.887125635843699	0.999999999998545
Dorea	Location	Urban	0.0879419929957803	0.313572741287123	101	57	0.779733857014401	0.999999999998545
Howardella	Location	Urban	-0.0108743988923676	0.0558256985870309	101	5	0.845980440491192	0.999999999998545
Howardella	UrbanAgeC	UrbanAgeC	0.00426317834737313	0.0317091428440016	101	5	0.893474197699333	0.999999999998545
Hungatella	UrbanAgeC	UrbanAgeC	-0.0191181644965153	0.0818673447866471	101	10	0.815845000751045	0.999999999998545
Lachnospiraceae_FE2018_group	Location	Urban	-0.0189785362920311	0.0739164391695193	101	4	0.797910455589574	0.999999999998545
Lachnospiraceae_FE2018_group	AgeC	AgeC	0.00754351151121424	0.0290792157088389	101	4	0.795866762584814	0.999999999998545
Lachnospiraceae_ND3007_group	Location	Urban	0.0350776724459766	0.12222478714174	101	15	0.774729751950996	0.999999999998545
Lachnospiraceae_NK3A20_group	AgeC	AgeC	0.011540176920641	0.0173731116684606	101	2	0.878434380746528	0.999999999998545
Lachnospiraceae_NK4B4_group	AgeC	AgeC	-0.00532261937907353	0.0175093657832197	101	2	0.761788943237138	0.999999999998545
Lachnospiraceae_UCG.008	AgeC	AgeC	-1.04807239156505e-11	0.00421120938214733	101	1	0.999999998019362	0.999999999998545
Lachnospiraceae_UCG.010	Location	Urban	-0.0253936815639381	0.193901183593787	101	18	0.896084183048129	0.999999999998545
Marvinbryantia	Location	Urban	0.00102250305554414	0.0108376350866566	101	1	0.925035818684593	0.999999999998545
Moryella	Location	Urban	-0.00257893730936541	0.0472763044097017	101	6	0.956608919537261	0.999999999998545
Robinsoniella	Location	Urban	-0.00132467958151921	0.0108324864287125	101	1	0.902934750842589	0.999999999998545
Robinsoniella	AgeC	AgeC	-6.2102177063148e-09	0.00425791071962458	101	1	0.999998841002265	0.999999999998545
Sellimonas	Location	Urban	-0.0350837757235293	0.162022242584251	101	9	0.829024103484141	0.999999999998545
Stomatobaculum	AgeC	AgeC	1.64896718516938e-14	0.00423662519452665	101	1	0.999999999996907	0.999999999998545
Tuzzerella	Location	Urban	-0.0265869887931721	0.112939103976946	101	5	0.814410249115944	0.999999999998545
Tuzzerella	AgeC	AgeC	0.00700560794577105	0.0443259575025346	101	5	0.874961782833591	0.999999999998545
Monoglobus	Location	Urban	0.0440434550885413	0.223915795821766	101	23	0.844476577922661	0.999999999998545
X.Eubacterium._coprostanoligenes_group	Location	Urban	-0.0253073651144814	0.338109970098588	101	35	0.940488598045932	0.999999999998545
Butyricicoccus	Location	Urban	0.0487181378152128	0.266252523266969	101	46	0.85521815288567	0.999999999998545
UCG.008	Location	Urban	-0.0127532262158472	0.00796443167795422	101	1	0.964017966405214	0.999999999998545
UCG.008	AgeC	AgeC	2.2165780097139e-14	7.83997558063841e-09	101	1	0.999999709934968	0.999999999998545
UCG.008	UrbanAgeC	UrbanAgeC	-2.07958752936272e-14	1.15616529649787e-08	101	1	0.999999815462624	0.999999999998545
UCG.009	Location	Urban	0.00560182061985654	0.218942730676439	101	17	0.979640291158618	0.999999999998545
Colidextribacter	Location	Urban	-0.00528848702749179	0.230587232998825	101	25	0.98174978966238	0.999999999998545
Colidextribacter	UrbanAgeC	UrbanAgeC	-0.00934354135339819	0.130945283454765	101	25	0.943264024935269	0.999999999998545
Intestinimonas	Location	Urban	-0.00980420468607719	0.152401610834477	101	11	0.948838764777799	0.999999999998545
NK4A214_group	Location	Urban	-0.015924950613746	0.286796467456245	101	21	0.955832823443348	0.999999999998545
Oscillibacter	Location	Urban	0.0261052685587485	0.162965154878399	101	21	0.873079154515577	0.999999999998545
Oscillospira	AgeC	AgeC	0.00579860133240397	0.0187664395520815	101	3	0.757994136078949	0.999999999998545
UCG.003	Location	Urban	0.000464612196018591	0.161761683152057	101	18	0.997714216407538	0.999999999998545
UCG.007	AgeC	AgeC	1.22380039699824e-11	0.00423469500386268	101	1	0.999999997700099	0.999999999998545
X.Eubacterium._siraeum_group	AgeC	AgeC	0.00400593249576093	0.063370517324384	101	12	0.94972582006143	0.999999999998545
CAG.352	UrbanAgeC	UrbanAgeC	0.0085951890062304	0.0653200718172327	101	8	0.895584522483554	0.999999999998545
DTU089	AgeC	AgeC	1.34791208067791e-14	0.0042296914932366	101	1	0.999999999997464	0.999999999998545
Phocea	Location	Urban	-0.00302647033387583	0.0336017571344325	101	3	0.92841983172311	0.999999999998545
Ruminococcus	Location	Urban	0.0582615385877388	0.302755417301021	101	21	0.847801725201802	0.999999999998545
UBA1819	AgeC	AgeC	0.00355802905040722	0.00700627194248412	101	1	0.773821108055703	0.999999999998545
X.Eubacterium._brachy_group	Location	Urban	0.00441081821470633	0.0284754866684219	101	3	0.877285716953003	0.999999999998545
X.Eubacterium._nodatum_group	AgeC	AgeC	0.0120494216327804	0.0183493775380943	101	5	0.939274287114331	0.999999999998545
Family_XIII_AD3011_group	UrbanAgeC	UrbanAgeC	-0.0124764544058777	0.114784580749859	101	18	0.913669324724519	0.999999999998545
Family_XIII_UCG.001	Location	Urban	0.0198002020628999	0.170833431230753	101	17	0.907968591225014	0.999999999998545
Clostridioides	Location	Urban	-0.0980651743293973	0.325149614342599	101	17	0.763630730759305	0.999999999998545
Clostridioides	UrbanAgeC	UrbanAgeC	0.0580502996351606	0.182597194691349	101	17	0.751656352190466	0.999999999998545
Intestinibacter	Location	Urban	-0.0660772709082764	0.319036833925342	101	53	0.836354324465135	0.999999999998545
Paraclostridium	Location	Urban	0.00877898566127553	0.0268370112599201	101	2	0.744280246468017	0.999999999998545
Fenollaria	Location	Urban	-0.026466630145638	0.154282004424132	101	24	0.864162382370567	0.999999999998545
Finegoldia	AgeC	AgeC	-0.244924539111133	0.107840389259553	101	37	0.828008945101943	0.999999999998545
Parvimonas	Location	Urban	-0.0178880776578707	0.130404063744214	101	11	0.891177401976373	0.999999999998545
Acidaminococcus	Location	Urban	0.00345691932016955	0.0590356690800302	101	10	0.953431347411784	0.999999999998545
Phascolarctobacterium	Location	Urban	0.00356602852263408	0.0236498431557688	101	2	0.880471830722536	0.999999999998545
Megamonas	AgeC	AgeC	0.00355802904626594	0.00700627193989291	101	1	0.773821106642119	0.999999999998545
Anaeroglobus	UrbanAgeC	UrbanAgeC	0.0036110736666825	0.0250825268372839	101	4	0.885824657079989	0.999999999998545
Negativicoccus	Location	Urban	0.00181786441614571	0.147049927107356	101	6	0.990162012533203	0.999999999998545
Negativicoccus	UrbanAgeC	UrbanAgeC	0.00118668537090668	0.0835550969590589	101	6	0.988697652492955	0.999999999998545
Veillonella	AgeC	AgeC	-0.123378270720268	0.175108503138734	101	81	0.92652027953243	0.999999999998545
Cetobacterium	Location	Urban	0.0010068800561526	0.010840384376446	101	1	0.926196543171038	0.999999999998545
Fusobacterium	Location	Urban	-0.029392357385088	0.199463552052562	101	26	0.883170335193174	0.999999999998545
Leptotrichia	Location	Urban	-0.0127728150299288	0.0432739318455818	101	2	0.768501066865088	0.999999999998545
Saccharimonadaceae	Location	Urban	-2.33885585674055e-06	0.0108455921916782	101	1	0.999828399063826	0.999999999998545
Saccharimonadaceae	AgeC	AgeC	-0.00261421317808978	0.00653480553740243	101	1	0.851266202468079	0.999999999998545
Saccharimonadales	Location	Urban	-2.33885471999204e-06	0.0108455921918236	101	1	0.99982839914722	0.999999999998545
Saccharimonadales	AgeC	AgeC	-0.00261421317965295	0.00653480553837956	101	1	0.851266195258636	0.999999999998545
Gluconobacter	Location	Urban	0.00103360955333792	0.0108359592835535	101	1	0.92421233565524	0.999999999998545
Brevundimonas	Location	Urban	-0.0167867712489489	0.0515643929863955	101	3	0.745518235092417	0.999999999998545
Microvirga	Location	Urban	0.00102250352110754	0.010837634992124	101	1	0.925035783934253	0.999999999998545
Phyllobacterium	UrbanAgeC	UrbanAgeC	0.0116881423864624	0.0661486173912093	101	21	0.86012005767598	0.999999999998545
Paracoccus	Location	Urban	-0.0292553337668615	0.168823414315738	101	31	0.862787659884069	0.999999999998545
Paracoccus	AgeC	AgeC	0.242875487866557	0.0790273555277959	101	31	0.824600272223425	0.999999999998545
Sphingomonas	AgeC	AgeC	-0.0132472864245666	0.0177952456503433	101	3	0.934951011781733	0.999999999998545
Aeromonas	Location	Urban	0.00250817106499545	0.0108132411228617	101	1	0.817062639258362	0.999999999998545
Succinatimonas	Location	Urban	-0.0174189301168564	0.136933819340504	101	9	0.899054502920641	0.999999999998545
Succinatimonas	UrbanAgeC	UrbanAgeC	0.0132290416366106	0.0776706316757143	101	9	0.86535801043086	0.999999999998545
Succinivibrio	Location	Urban	-0.00778786683411743	0.0631261426121335	101	7	0.902069449586559	0.999999999998545
Succinivibrio	UrbanAgeC	UrbanAgeC	-0.0113188074966763	0.035868844482714	101	7	0.753013690428794	0.999999999998545
Comamonas	Location	Urban	-0.0183986933856733	0.144587907562001	101	5	0.8990065984154	0.999999999998545
Comamonas	UrbanAgeC	UrbanAgeC	0.0142877721753488	0.0821561552126023	101	5	0.862298671129529	0.999999999998545
Janthinobacterium	Location	Urban	0.0010069015651171	0.0108403793401491	101	1	0.926194931180347	0.999999999998545
Oxalobacter	Location	Urban	-0.00897222769266694	0.0387740659591182	101	2	0.817493312207147	0.999999999998545
Parasutterella	AgeC	AgeC	9.69795306444423e-05	0.0712460935922591	101	4	0.99915180013517	0.999999999998545
Enterobacter	Location	Urban	0.0723299869514503	0.295336772312403	101	26	0.807061345454569	0.999999999998545
Enterobacter	AgeC	AgeC	-0.0387794505569948	0.252218899096225	101	26	0.897546722281005	0.999999999998545
Enterobacter	UrbanAgeC	UrbanAgeC	0.0439413058432034	0.156399901532884	101	26	0.77983643924305	0.999999999998545
